table_index,table_name,column_index,column_name
57,dwd_jordass_roundflow_hi,1446,totaldamage
57,dwd_jordass_roundflow_hi,1447,totalheal
57,dwd_jordass_roundflow_hi,1448,matchtype
57,dwd_jordass_roundflow_hi,1449,duocontributionrankrating
57,dwd_jordass_roundflow_hi,1450,duocontributionkillrating
57,dwd_jordass_roundflow_hi,1451,duocontributionwinrating
57,dwd_jordass_roundflow_hi,1452,squadcontributionrankrating
57,dwd_jordass_roundflow_hi,1453,squadcontributionkillrating
57,dwd_jordass_roundflow_hi,1454,squadcontributionwinrating
57,dwd_jordass_roundflow_hi,1455,famousid
57,dwd_jordass_roundflow_hi,1456,dsendtime
57,dwd_jordass_roundflow_hi,1457,equipmentinfo
57,dwd_jordass_roundflow_hi,1458,segmentprotect
57,dwd_jordass_roundflow_hi,1459,ismvp
57,dwd_jordass_roundflow_hi,1460,pronetime
57,dwd_jordass_roundflow_hi,1461,followstate
57,dwd_jordass_roundflow_hi,1462,touchdownareaid
57,dwd_jordass_roundflow_hi,1463,getpropsnumfromteammates
57,dwd_jordass_roundflow_hi,1464,sendpropsnumtoteammates
57,dwd_jordass_roundflow_hi,1465,starttorescuetimes
57,dwd_jordass_roundflow_hi,1466,avatargamegender
57,dwd_jordass_roundflow_hi,1467,avatarhairid
57,dwd_jordass_roundflow_hi,1468,avatarheadid
57,dwd_jordass_roundflow_hi,1469,avatarfeaturenum
57,dwd_jordass_roundflow_hi,1470,avatarfeaturelist_1
57,dwd_jordass_roundflow_hi,1471,avatarfeaturelist_2
57,dwd_jordass_roundflow_hi,1472,avatarfeaturelist_3
57,dwd_jordass_roundflow_hi,1473,avatarfeaturelist_4
57,dwd_jordass_roundflow_hi,1474,avatarfeaturelist_5
57,dwd_jordass_roundflow_hi,1475,avatarfeaturelist_6
57,dwd_jordass_roundflow_hi,1476,avatarfeaturelist_7
57,dwd_jordass_roundflow_hi,1477,avatarfeaturelist_8
57,dwd_jordass_roundflow_hi,1478,avatarfeaturelist_9
57,dwd_jordass_roundflow_hi,1479,avatarfeaturelist_10
57,dwd_jordass_roundflow_hi,1480,avatarweaponid
57,dwd_jordass_roundflow_hi,1481,avatarweaponskinid
57,dwd_jordass_roundflow_hi,1482,killeruid
57,dwd_jordass_roundflow_hi,1483,killerweaponid
57,dwd_jordass_roundflow_hi,1484,killerdistance
57,dwd_jordass_roundflow_hi,1485,lobbyteamid
57,dwd_jordass_roundflow_hi,1486,makefiresnum
57,dwd_jordass_roundflow_hi,1487,isregress
57,dwd_jordass_roundflow_hi,1488,topxtipsresponse
57,dwd_jordass_roundflow_hi,1489,signalhealamount
57,dwd_jordass_roundflow_hi,1490,drivinghelicoptertime
57,dwd_jordass_roundflow_hi,1491,inhelicoptertime
57,dwd_jordass_roundflow_hi,1492,noreductratingscore
57,dwd_jordass_roundflow_hi,1493,changedtrueratingvalue
57,dwd_jordass_roundflow_hi,1494,trueratingvalueallianceforceterchanged
57,dwd_jordass_roundflow_hi,1495,teammemberrelalist
57,dwd_jordass_roundflow_hi,1496,teammembersexlist
57,dwd_jordass_roundflow_hi,1497,friendcount
57,dwd_jordass_roundflow_hi,1498,maxhurtweaponid
57,dwd_jordass_roundflow_hi,1499,maxdamage
57,dwd_jordass_roundflow_hi,1500,allianceforceterlevel
57,dwd_jordass_roundflow_hi,1501,isobexit
57,dwd_jordass_roundflow_hi,1502,noreductrating
57,dwd_jordass_roundflow_hi,1503,extraaddrating
57,dwd_jordass_roundflow_hi,1504,protectrating
57,dwd_jordass_roundflow_hi,1505,doublescore
57,dwd_jordass_roundflow_hi,1506,fateaddscore
57,dwd_jordass_roundflow_hi,1507,isnewaistrategy
57,dwd_jordass_roundflow_hi,1508,lobbymemberlist
57,dwd_jordass_roundflow_hi,1509,ratingtype
57,dwd_jordass_roundflow_hi,1510,killername
57,dwd_jordass_roundflow_hi,1511,changekd
57,dwd_jordass_roundflow_hi,1512,friendteamaddscore
57,dwd_jordass_roundflow_hi,1513,xuanwunoreductrating
57,dwd_jordass_roundflow_hi,1514,gunmateriallist
57,dwd_jordass_roundflow_hi,1515,bountynum
57,dwd_jordass_roundflow_hi,1516,evacuatetype
57,dwd_jordass_roundflow_hi,1517,triggerrepeatkilllimit
57,dwd_jordass_roundflow_hi,1518,doublescoretimes
57,dwd_jordass_roundflow_hi,1519,teammembertmrelalist
57,dwd_jordass_roundflow_hi,1520,device_type
58,dwd_jordass_roundlog_funnymode_hi,1521,tdbank_imp_date
58,dwd_jordass_roundlog_funnymode_hi,1522,dteventtime
58,dwd_jordass_roundlog_funnymode_hi,1523,vgameappid
58,dwd_jordass_roundlog_funnymode_hi,1524,platid
58,dwd_jordass_roundlog_funnymode_hi,1525,izoneareaid
58,dwd_jordass_roundlog_funnymode_hi,1526,vplayerid
58,dwd_jordass_roundlog_funnymode_hi,1527,uid
58,dwd_jordass_roundlog_funnymode_hi,1528,battleid
58,dwd_jordass_roundlog_funnymode_hi,1529,mode
58,dwd_jordass_roundlog_funnymode_hi,1530,submode
58,dwd_jordass_roundlog_funnymode_hi,1531,startime
58,dwd_jordass_roundlog_funnymode_hi,1532,escapecheckup
58,dwd_jordass_roundlog_funnymode_hi,1533,currentroundrank
58,dwd_jordass_roundlog_funnymode_hi,1534,sumscore
58,dwd_jordass_roundlog_funnymode_hi,1535,titleidlist
58,dwd_jordass_roundlog_funnymode_hi,1536,teamrank
58,dwd_jordass_roundlog_funnymode_hi,1537,teamid
58,dwd_jordass_roundlog_funnymode_hi,1538,flowratinglevel
58,dwd_jordass_roundlog_funnymode_hi,1539,roundtime
58,dwd_jordass_roundlog_funnymode_hi,1540,gold
58,dwd_jordass_roundlog_funnymode_hi,1541,level
58,dwd_jordass_roundlog_funnymode_hi,1542,map
58,dwd_jordass_roundlog_funnymode_hi,1543,playernumber
58,dwd_jordass_roundlog_funnymode_hi,1544,realplayernumber
58,dwd_jordass_roundlog_funnymode_hi,1545,teamnumber
58,dwd_jordass_roundlog_funnymode_hi,1546,teammemberlist
58,dwd_jordass_roundlog_funnymode_hi,1547,killingcount
58,dwd_jordass_roundlog_funnymode_hi,1548,assistcount
58,dwd_jordass_roundlog_funnymode_hi,1549,survivaltime
58,dwd_jordass_roundlog_funnymode_hi,1550,damageamount
58,dwd_jordass_roundlog_funnymode_hi,1551,healtimes
58,dwd_jordass_roundlog_funnymode_hi,1552,healamount
58,dwd_jordass_roundlog_funnymode_hi,1553,movingdistance
58,dwd_jordass_roundlog_funnymode_hi,1554,deadflow
58,dwd_jordass_roundlog_funnymode_hi,1555,headshotcounts
58,dwd_jordass_roundlog_funnymode_hi,1556,vehicledestoryedtimes
58,dwd_jordass_roundlog_funnymode_hi,1557,killingflow
58,dwd_jordass_roundlog_funnymode_hi,1558,walkingdistance
58,dwd_jordass_roundlog_funnymode_hi,1559,collectindex
58,dwd_jordass_roundlog_funnymode_hi,1560,survivalindex
58,dwd_jordass_roundlog_funnymode_hi,1561,damageindex
58,dwd_jordass_roundlog_funnymode_hi,1562,healindex
58,dwd_jordass_roundlog_funnymode_hi,1563,assaultindex
58,dwd_jordass_roundlog_funnymode_hi,1564,gunhittimes
58,dwd_jordass_roundlog_funnymode_hi,1565,gunshottimes
58,dwd_jordass_roundlog_funnymode_hi,1566,curecount
58,dwd_jordass_roundlog_funnymode_hi,1567,landlocation
58,dwd_jordass_roundlog_funnymode_hi,1568,oweruid
58,dwd_jordass_roundlog_funnymode_hi,1569,ismvp
58,dwd_jordass_roundlog_funnymode_hi,1570,pronetime
58,dwd_jordass_roundlog_funnymode_hi,1571,drivingdistance
58,dwd_jordass_roundlog_funnymode_hi,1572,obtianedairdroptimes
58,dwd_jordass_roundlog_funnymode_hi,1573,killeruid
58,dwd_jordass_roundlog_funnymode_hi,1574,giveboxnum
58,dwd_jordass_roundlog_funnymode_hi,1575,deadnum
58,dwd_jordass_roundlog_funnymode_hi,1576,result
58,dwd_jordass_roundlog_funnymode_hi,1577,lobbyteamid
58,dwd_jordass_roundlog_funnymode_hi,1578,topxtipsresponse
58,dwd_jordass_roundlog_funnymode_hi,1579,signalhealamount
58,dwd_jordass_roundlog_funnymode_hi,1580,monsterkilltotalnum
58,dwd_jordass_roundlog_funnymode_hi,1581,zombiekillingflow
58,dwd_jordass_roundlog_funnymode_hi,1582,monsterdamageamount
58,dwd_jordass_roundlog_funnymode_hi,1583,drivinghelicoptertime
58,dwd_jordass_roundlog_funnymode_hi,1584,inhelicoptertime
58,dwd_jordass_roundlog_funnymode_hi,1585,makefiresnum
58,dwd_jordass_roundlog_funnymode_hi,1586,friendcount
58,dwd_jordass_roundlog_funnymode_hi,1587,teammemberrelalist
58,dwd_jordass_roundlog_funnymode_hi,1588,teammembersexlist
58,dwd_jordass_roundlog_funnymode_hi,1589,maxhurtweaponid
58,dwd_jordass_roundlog_funnymode_hi,1590,maxdamage
58,dwd_jordass_roundlog_funnymode_hi,1591,pointsurvivalseconds
58,dwd_jordass_roundlog_funnymode_hi,1592,useweaponlist
58,dwd_jordass_roundlog_funnymode_hi,1593,teammembertmrelalist
58,dwd_jordass_roundlog_funnymode_hi,1594,playid
58,dwd_jordass_roundlog_funnymode_hi,1595,campid
58,dwd_jordass_roundlog_funnymode_hi,1596,score
58,dwd_jordass_roundlog_funnymode_hi,1597,professioncareerinfo
58,dwd_jordass_roundlog_funnymode_hi,1598,device_type
58,dwd_jordass_roundlog_funnymode_hi,1599,deploymaxkills
58,dwd_jordass_roundlog_funnymode_hi,1600,gamenum
58,dwd_jordass_roundlog_funnymode_hi,1601,bigwarrating
58,dwd_jordass_roundlog_funnymode_hi,1602,bigwarchangerating
58,dwd_jordass_roundlog_funnymode_hi,1603,destroyvehicleweaponlist
59,dwd_jordass_voicethemelog_hi,1604,tdbank_imp_date
59,dwd_jordass_voicethemelog_hi,1605,gamesvrid
59,dwd_jordass_voicethemelog_hi,1606,dteventtime
59,dwd_jordass_voicethemelog_hi,1607,vgameappid
59,dwd_jordass_voicethemelog_hi,1608,platid
59,dwd_jordass_voicethemelog_hi,1609,izoneareaid
59,dwd_jordass_voicethemelog_hi,1610,vplayerid
59,dwd_jordass_voicethemelog_hi,1611,uid
59,dwd_jordass_voicethemelog_hi,1612,baseid
59,dwd_jordass_voicethemelog_hi,1613,level
59,dwd_jordass_voicethemelog_hi,1614,effectid
60,dwd_jordass_vsteam_roundrecord_hi,1615,tdbank_imp_date
60,dwd_jordass_vsteam_roundrecord_hi,1616,gamesvrid
60,dwd_jordass_vsteam_roundrecord_hi,1617,dteventtime
60,dwd_jordass_vsteam_roundrecord_hi,1618,vgameappid
60,dwd_jordass_vsteam_roundrecord_hi,1619,platid
60,dwd_jordass_vsteam_roundrecord_hi,1620,izoneareaid
60,dwd_jordass_vsteam_roundrecord_hi,1621,vplayerid
60,dwd_jordass_vsteam_roundrecord_hi,1622,uid
60,dwd_jordass_vsteam_roundrecord_hi,1623,battleid
60,dwd_jordass_vsteam_roundrecord_hi,1624,mode
60,dwd_jordass_vsteam_roundrecord_hi,1625,submode
60,dwd_jordass_vsteam_roundrecord_hi,1626,map
60,dwd_jordass_vsteam_roundrecord_hi,1627,startime
60,dwd_jordass_vsteam_roundrecord_hi,1628,endtime
60,dwd_jordass_vsteam_roundrecord_hi,1629,escapecheckup
60,dwd_jordass_vsteam_roundrecord_hi,1630,roundtime
60,dwd_jordass_vsteam_roundrecord_hi,1631,gold
60,dwd_jordass_vsteam_roundrecord_hi,1632,level
60,dwd_jordass_vsteam_roundrecord_hi,1633,playernumber
60,dwd_jordass_vsteam_roundrecord_hi,1634,realplayernumber
60,dwd_jordass_vsteam_roundrecord_hi,1635,teamid
60,dwd_jordass_vsteam_roundrecord_hi,1636,teammemberlist
60,dwd_jordass_vsteam_roundrecord_hi,1637,teamrank
60,dwd_jordass_vsteam_roundrecord_hi,1638,sumscore
60,dwd_jordass_vsteam_roundrecord_hi,1639,ismvp
60,dwd_jordass_vsteam_roundrecord_hi,1640,killingcount
60,dwd_jordass_vsteam_roundrecord_hi,1641,assistcount
60,dwd_jordass_vsteam_roundrecord_hi,1642,gunkillingtimes
60,dwd_jordass_vsteam_roundrecord_hi,1643,meleekilltimes
60,dwd_jordass_vsteam_roundrecord_hi,1644,headshotcounts
60,dwd_jordass_vsteam_roundrecord_hi,1645,damageamount
60,dwd_jordass_vsteam_roundrecord_hi,1646,rangeddamagedamount
60,dwd_jordass_vsteam_roundrecord_hi,1647,meleedamageamount
60,dwd_jordass_vsteam_roundrecord_hi,1648,gunhittimes
60,dwd_jordass_vsteam_roundrecord_hi,1649,gunshottimes
60,dwd_jordass_vsteam_roundrecord_hi,1650,movingdistance
60,dwd_jordass_vsteam_roundrecord_hi,1651,healamount
60,dwd_jordass_vsteam_roundrecord_hi,1652,curecount
60,dwd_jordass_vsteam_roundrecord_hi,1653,medicineuseflow
60,dwd_jordass_vsteam_roundrecord_hi,1654,changedratingvalue
60,dwd_jordass_vsteam_roundrecord_hi,1655,ratingvalueallianceforceterchanged
60,dwd_jordass_vsteam_roundrecord_hi,1656,result
60,dwd_jordass_vsteam_roundrecord_hi,1657,maxcontinuoukills
60,dwd_jordass_vsteam_roundrecord_hi,1658,supergodnum
60,dwd_jordass_vsteam_roundrecord_hi,1659,killingflow
60,dwd_jordass_vsteam_roundrecord_hi,1660,medallist
60,dwd_jordass_vsteam_roundrecord_hi,1661,vsteamlevel
60,dwd_jordass_vsteam_roundrecord_hi,1662,vsteamlevelchange
60,dwd_jordass_vsteam_roundrecord_hi,1663,myteamtotalkill
60,dwd_jordass_vsteam_roundrecord_hi,1664,enemyteamtotalkill
60,dwd_jordass_vsteam_roundrecord_hi,1665,occupytime
60,dwd_jordass_vsteam_roundrecord_hi,1666,occupyscore
60,dwd_jordass_vsteam_roundrecord_hi,1667,occupycount
60,dwd_jordass_vsteam_roundrecord_hi,1668,occupydamage
60,dwd_jordass_vsteam_roundrecord_hi,1669,occupyweaponboxcount
60,dwd_jordass_vsteam_roundrecord_hi,1670,occupyweaponboxflow
60,dwd_jordass_vsteam_roundrecord_hi,1671,friendcount
60,dwd_jordass_vsteam_roundrecord_hi,1672,teammemberrelalist
60,dwd_jordass_vsteam_roundrecord_hi,1673,teammembersexlist
60,dwd_jordass_vsteam_roundrecord_hi,1674,deadcount
60,dwd_jordass_vsteam_roundrecord_hi,1675,addexp
60,dwd_jordass_vsteam_roundrecord_hi,1676,totalvsteamexp
60,dwd_jordass_vsteam_roundrecord_hi,1677,infectscore
60,dwd_jordass_vsteam_roundrecord_hi,1678,infectrank
60,dwd_jordass_vsteam_roundrecord_hi,1679,occupyscoremyteam
60,dwd_jordass_vsteam_roundrecord_hi,1680,occupyscoreotherteam
60,dwd_jordass_vsteam_roundrecord_hi,1681,modescore
60,dwd_jordass_vsteam_roundrecord_hi,1682,modechangedrating
60,dwd_jordass_vsteam_roundrecord_hi,1683,moderatingallianceforceterchanged
60,dwd_jordass_vsteam_roundrecord_hi,1684,modelevel
60,dwd_jordass_vsteam_roundrecord_hi,1685,survivetime
60,dwd_jordass_vsteam_roundrecord_hi,1686,scoresource
60,dwd_jordass_vsteam_roundrecord_hi,1687,oweruid
60,dwd_jordass_vsteam_roundrecord_hi,1688,teammembertmrelalist
60,dwd_jordass_vsteam_roundrecord_hi,1689,myteamscore
60,dwd_jordass_vsteam_roundrecord_hi,1690,enemyteamscore
60,dwd_jordass_vsteam_roundrecord_hi,1691,heroinfo
60,dwd_jordass_vsteam_roundrecord_hi,1692,herotaglist
60,dwd_jordass_vsteam_roundrecord_hi,1693,deathflow
60,dwd_jordass_vsteam_roundrecord_hi,1694,herokillinfo
60,dwd_jordass_vsteam_roundrecord_hi,1695,herodeathinfo
60,dwd_jordass_vsteam_roundrecord_hi,1696,playid
60,dwd_jordass_vsteam_roundrecord_hi,1697,playerabtest
60,dwd_jordass_vsteam_roundrecord_hi,1698,gameabtest
60,dwd_jordass_vsteam_roundrecord_hi,1699,enemytagnum
60,dwd_jordass_vsteam_roundrecord_hi,1700,teammatetagnum
60,dwd_jordass_vsteam_roundrecord_hi,1701,transformtochickennum
60,dwd_jordass_vsteam_roundrecord_hi,1702,device_type
60,dwd_jordass_vsteam_roundrecord_hi,1703,roundresultlist
60,dwd_jordass_vsteam_roundrecord_hi,1704,loadbombcount
60,dwd_jordass_vsteam_roundrecord_hi,1705,defusebombcount
60,dwd_jordass_vsteam_roundrecord_hi,1706,tryplacebombnum
60,dwd_jordass_vsteam_roundrecord_hi,1707,trydemolishbombnum
60,dwd_jordass_vsteam_roundrecord_hi,1708,throwableusenumlist
60,dwd_jordass_vsteam_roundrecord_hi,1709,grenadekillnum
60,dwd_jordass_vsteam_roundrecord_hi,1710,grenadedamage
60,dwd_jordass_vsteam_roundrecord_hi,1711,chooseareaid
60,dwd_jordass_vsteam_roundrecord_hi,1712,playerroundrole
60,dwd_jordass_vsteam_roundrecord_hi,1713,playergameendrole
60,dwd_jordass_vsteam_roundrecord_hi,1714,playerswitchrole
60,dwd_jordass_vsteam_roundrecord_hi,1715,playerultimateskillenergy
60,dwd_jordass_vsteam_roundrecord_hi,1716,playerultimateskillcount
60,dwd_jordass_vsteam_roundrecord_hi,1717,playerultimateskillround
60,dwd_jordass_vsteam_roundrecord_hi,1718,playergamestartrole
60,dwd_jordass_vsteam_roundrecord_hi,1719,playerlivetime
60,dwd_jordass_vsteam_roundrecord_hi,1720,playerroundaddoninfo
60,dwd_jordass_vsteam_roundrecord_hi,1721,playerroundrefreshpoint
60,dwd_jordass_vsteam_roundrecord_hi,1722,playeraihostcount
60,dwd_jordass_vsteam_roundrecord_hi,1723,playeraihostduration
60,dwd_jordass_vsteam_roundrecord_hi,1724,changewarmscore
60,dwd_jordass_vsteam_roundrecord_hi,1725,allianceforceterwarmscore
61,dwd_jordass_vsteaminfectlog_hi,1726,tdbank_imp_date
61,dwd_jordass_vsteaminfectlog_hi,1727,dteventtime
61,dwd_jordass_vsteaminfectlog_hi,1728,vgameappid
61,dwd_jordass_vsteaminfectlog_hi,1729,platid
61,dwd_jordass_vsteaminfectlog_hi,1730,izoneareaid
61,dwd_jordass_vsteaminfectlog_hi,1731,vplayerid
61,dwd_jordass_vsteaminfectlog_hi,1732,uid
61,dwd_jordass_vsteaminfectlog_hi,1733,battleid
61,dwd_jordass_vsteaminfectlog_hi,1734,roundid
61,dwd_jordass_vsteaminfectlog_hi,1735,isescape
61,dwd_jordass_vsteaminfectlog_hi,1736,infectionscore
61,dwd_jordass_vsteaminfectlog_hi,1737,infectionscoreasinfected
61,dwd_jordass_vsteaminfectlog_hi,1738,infectionscoreashuman
61,dwd_jordass_vsteaminfectlog_hi,1739,infectlevelupbyitemtimes
61,dwd_jordass_vsteaminfectlog_hi,1740,infectlevelupbykilltimes
61,dwd_jordass_vsteaminfectlog_hi,1741,infecttimes
61,dwd_jordass_vsteaminfectlog_hi,1742,killsupermantimes
61,dwd_jordass_vsteaminfectlog_hi,1743,isadvancedinfected
61,dwd_jordass_vsteaminfectlog_hi,1744,revivaltimes
61,dwd_jordass_vsteaminfectlog_hi,1745,beensuperman
61,dwd_jordass_vsteaminfectlog_hi,1746,supermanleveluptimes
61,dwd_jordass_vsteaminfectlog_hi,1747,usesupplytimes
61,dwd_jordass_vsteaminfectlog_hi,1748,damageoninfect
61,dwd_jordass_vsteaminfectlog_hi,1749,killadvancedinfectedtimes
61,dwd_jordass_vsteaminfectlog_hi,1750,killinfectedtimes
61,dwd_jordass_vsteaminfectlog_hi,1751,assisttimes
61,dwd_jordass_vsteaminfectlog_hi,1752,killwithshootingtimes
61,dwd_jordass_vsteaminfectlog_hi,1753,killwithmeleetimes
61,dwd_jordass_vsteaminfectlog_hi,1754,headshottimes
61,dwd_jordass_vsteaminfectlog_hi,1755,wincamp
61,dwd_jordass_vsteaminfectlog_hi,1756,usefortifiertimes
61,dwd_jordass_vsteaminfectlog_hi,1757,changeposxhero
61,dwd_jordass_vsteaminfectlog_hi,1758,changeposyhero
61,dwd_jordass_vsteaminfectlog_hi,1759,changeposzhero
61,dwd_jordass_vsteaminfectlog_hi,1760,changetimehero
61,dwd_jordass_vsteaminfectlog_hi,1761,changetypehero
61,dwd_jordass_vsteaminfectlog_hi,1762,changeposxinfectman
61,dwd_jordass_vsteaminfectlog_hi,1763,changeposyinfectman
61,dwd_jordass_vsteaminfectlog_hi,1764,changeposzinfectman
61,dwd_jordass_vsteaminfectlog_hi,1765,changetimeinfectman
61,dwd_jordass_vsteaminfectlog_hi,1766,changetypeinfectman
61,dwd_jordass_vsteaminfectlog_hi,1767,changeposxsuperinfectman
61,dwd_jordass_vsteaminfectlog_hi,1768,changeposysuperinfectman
61,dwd_jordass_vsteaminfectlog_hi,1769,changeposzsuperinfectman
61,dwd_jordass_vsteaminfectlog_hi,1770,changetimesuperinfectman
61,dwd_jordass_vsteaminfectlog_hi,1771,changetypesuperinfectman
61,dwd_jordass_vsteaminfectlog_hi,1772,totalragehuman
61,dwd_jordass_vsteaminfectlog_hi,1773,totalragesuperman
61,dwd_jordass_vsteaminfectlog_hi,1774,totalrageinfectedman
61,dwd_jordass_vsteaminfectlog_hi,1775,totalrageadvinfectedman
61,dwd_jordass_vsteaminfectlog_hi,1776,totalinfect02passiveskill
61,dwd_jordass_vsteaminfectlog_hi,1777,totalinfect01passiveskill
61,dwd_jordass_vsteaminfectlog_hi,1778,totalinfect01passiveskillcaldamage
61,dwd_jordass_vsteaminfectlog_hi,1779,totalhookskilluse
61,dwd_jordass_vsteaminfectlog_hi,1780,totalhookcapture
61,dwd_jordass_vsteaminfectlog_hi,1781,totalhooktakedamage
61,dwd_jordass_vsteaminfectlog_hi,1782,totalhookbroken
61,dwd_jordass_vsteaminfectlog_hi,1783,totalinvisibleskilluse
61,dwd_jordass_vsteaminfectlog_hi,1784,totalvisibletakedamage
61,dwd_jordass_vsteaminfectlog_hi,1785,totalvisibletime
61,dwd_jordass_vsteaminfectlog_hi,1786,totalinvisibletakedamage
61,dwd_jordass_vsteaminfectlog_hi,1787,totalinvisibletime
61,dwd_jordass_vsteaminfectlog_hi,1788,totalfrozengrenadeskilluse
61,dwd_jordass_vsteaminfectlog_hi,1789,totalfronzengrenadeattackcount
61,dwd_jordass_vsteaminfectlog_hi,1790,totalfrozenplayercount
61,dwd_jordass_vsteaminfectlog_hi,1791,totaldragonbreathskilluse
61,dwd_jordass_vsteaminfectlog_hi,1792,totaldragonbreathattackcount
61,dwd_jordass_vsteaminfectlog_hi,1793,totaldmghuman
61,dwd_jordass_vsteaminfectlog_hi,1794,totaldmgdragonsuperman
61,dwd_jordass_vsteaminfectlog_hi,1795,totaldmgpowersuperman
61,dwd_jordass_vsteaminfectlog_hi,1796,totaldmgspeedinfected
61,dwd_jordass_vsteaminfectlog_hi,1797,totaldmginvisinfected
61,dwd_jordass_vsteaminfectlog_hi,1798,totaldmghookinfected
61,dwd_jordass_vsteaminfectlog_hi,1799,totaldmgpoweradvinfected
61,dwd_jordass_vsteaminfectlog_hi,1800,totaldmgfrozenadvinfected
61,dwd_jordass_vsteaminfectlog_hi,1801,swiftmorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1802,stealthmorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1803,grapplemorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1804,poweradvmorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1805,iceadvmorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1806,heromorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1807,dragonheromorphinfo
61,dwd_jordass_vsteaminfectlog_hi,1808,fakerinfectedchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1809,forgingironinfectedchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1810,enchantingbutterflyinfectedchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1811,ironfistinfectedchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1812,phoenixsupermanchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1813,titansupermanchangeinfo
61,dwd_jordass_vsteaminfectlog_hi,1814,humanadditionevolution
61,dwd_jordass_vsteaminfectlog_hi,1815,supermanadditionevolution
61,dwd_jordass_vsteaminfectlog_hi,1816,infectedmanadditionevolution
61,dwd_jordass_vsteaminfectlog_hi,1817,humanadditionevolutionbyitemtimes
61,dwd_jordass_vsteaminfectlog_hi,1818,usehumanfortifiertimes
61,dwd_jordass_vsteaminfectlog_hi,1819,totalfibuildboxcount
61,dwd_jordass_vsteaminfectlog_hi,1820,totalfiboxdestroyedcount
61,dwd_jordass_vsteaminfectlog_hi,1821,totalfakerdisguiseusecount
61,dwd_jordass_vsteaminfectlog_hi,1822,totalfakerdeadinhumanstate
61,dwd_jordass_vsteaminfectlog_hi,1823,totalfakerdeadinmonsterstate
61,dwd_jordass_vsteaminfectlog_hi,1824,totalpowersupermanskilluse
61,dwd_jordass_vsteaminfectlog_hi,1825,totalpowersupermanhitcount
61,dwd_jordass_vsteaminfectlog_hi,1826,totalpowersupermandamage
61,dwd_jordass_vsteaminfectlog_hi,1827,totalphoenixfireringusecount
61,dwd_jordass_vsteaminfectlog_hi,1828,totalphoenixfireringdamage
61,dwd_jordass_vsteaminfectlog_hi,1829,totalphoenixfireringhealth
61,dwd_jordass_vsteaminfectlog_hi,1830,totaltitanjumpsmathusecount
61,dwd_jordass_vsteaminfectlog_hi,1831,totaltitanjumpsmathhitcount
61,dwd_jordass_vsteaminfectlog_hi,1832,totaltitanjumpsmathdamage
61,dwd_jordass_vsteaminfectlog_hi,1833,totalebskilluse
61,dwd_jordass_vsteaminfectlog_hi,1834,totalebhitcount
61,dwd_jordass_vsteaminfectlog_hi,1835,totalebinfectcount
61,dwd_jordass_vsteaminfectlog_hi,1836,totalironfistchargeusecount
61,dwd_jordass_vsteaminfectlog_hi,1837,totalironfistchargedamagereduce
61,dwd_jordass_vsteaminfectlog_hi,1838,totalironfistchargehitcount
61,dwd_jordass_vsteaminfectlog_hi,1839,totalironfistchargedamage
61,dwd_jordass_vsteaminfectlog_hi,1840,totaldmgforgingironinfected
61,dwd_jordass_vsteaminfectlog_hi,1841,totaldmgfakerinfected
61,dwd_jordass_vsteaminfectlog_hi,1842,totaldmgphoenixsuperman
61,dwd_jordass_vsteaminfectlog_hi,1843,totaldmgtitansuperman
61,dwd_jordass_vsteaminfectlog_hi,1844,totaldmgenchantingbutterflyinfected
61,dwd_jordass_vsteaminfectlog_hi,1845,totaldmgironfistinfected
61,dwd_jordass_vsteaminfectlog_hi,1846,roundusedcountforgingironinfected
61,dwd_jordass_vsteaminfectlog_hi,1847,roundusedcountfakerinfected
61,dwd_jordass_vsteaminfectlog_hi,1848,roundusedcountphoenixsuperman
61,dwd_jordass_vsteaminfectlog_hi,1849,roundusedcounttitansuperman
61,dwd_jordass_vsteaminfectlog_hi,1850,roundusedcountenchantingbutterflyinfected
61,dwd_jordass_vsteaminfectlog_hi,1851,roundusedcountironfistinfected
61,dwd_jordass_vsteaminfectlog_hi,1852,roundusedcountspeedinfected
61,dwd_jordass_vsteaminfectlog_hi,1853,roundusedcounthookinfected
61,dwd_jordass_vsteaminfectlog_hi,1854,roundusedcountinvisinfected
61,dwd_jordass_vsteaminfectlog_hi,1855,roundusedcountpoweradvinfected
61,dwd_jordass_vsteaminfectlog_hi,1856,roundusedcountfrozenadvinfected
61,dwd_jordass_vsteaminfectlog_hi,1857,roundusedcountpowersuperman
61,dwd_jordass_vsteaminfectlog_hi,1858,roundusedcountdragonsuperman
61,dwd_jordass_vsteaminfectlog_hi,1859,roundselectcamptype
61,dwd_jordass_vsteaminfectlog_hi,1860,roundrandomcamptype
61,dwd_jordass_vsteaminfectlog_hi,1861,roundendcamptype
